x,y,target
-0.9815273518919354,-2.7978767620307816,1
0.045285432473111564,-3.322722690600988,1
3.6531089332919686,2.7559545600895916,0
0.6582316249280116,-3.749995508439462,1
3.239084752708192,-2.9795222203818508,1
4.179969848114397,1.267806207584032,0
-0.25729532849401715,-5.353608281439269,1
-0.690922010106386,0.9550479062809094,1
5.305657759778215,-2.3696313659456196,1
6.339498440698755,-0.6152923322218933,0
4.607043969257505,2.4814389033290247,0
4.769765245623012,3.2995247856710037,0
6.074436302410338,3.1811701052234316,0
5.554571960144793,1.9622988255909544,0
-1.2432343608515986,-3.96559347480484,1
0.9188874970602106,0.9561213802916,0
1.5518820841010217,-1.8968708467704425,1
5.07244174113791,4.987645290776243,0
4.933987554079132,3.3073027411334506,0
4.288131459685055,0.33053953913871625,0
2.8413818141267217,3.515145178308645,0
4.163684603747423,2.3044868708627644,0
2.0575611181088345,-10.191382112246421,1
5.061244282799226,-0.9419545973860854,0
7.1124700702815105,-0.5549718420849392,0
4.019320321535992,-6.86066009972883,1
4.015176420456374,0.4869494310211384,1
-3.1626124167203287,-4.624259750954385,1
1.8465633910711303,-3.37204565748807,1
3.8267096080181098,-3.9913564891748283,1
4.468075079499683,-3.784704859833281,1
3.0104180964856857,-2.385093310916201,1
-1.8654436690097396,-6.040952983066141,1
1.449571919198318,2.8633494711447733,1
-1.397395751944471,-2.6229365519748904,1
5.107109069255209,3.0346924459033033,0
7.172694145873267,3.8060565577105065,0
3.8909659622226265,-2.566168063448542,1
6.186329011793387,2.82209314746941,0
3.8019938371209108,0.4494114991138711,0
1.8932284280191358,-3.976625523039724,1
2.220088112947228,-7.483935356469824,1
1.672678575391666,-3.4342932309150465,1
3.5537179753191532,1.4664134477518294,0
1.003435261276705,2.4464611010433694,1
7.65737516390179,1.923196108358316,0
3.5671339516283584,2.5976137352504547,0
5.159776163657527,2.3565060590367883,1
4.431389404368987,-3.411843152068483,1
3.370655260120716,-0.7673314455435065,1
8.966946792868292,3.388389457005544,0
4.226736007956199,5.607630019125589,0
5.299183739540184,2.0318304476036175,0
2.8530357134833464,-7.761192569756047,1
0.9437449868165589,-7.549255126759951,1
-0.547060994698177,-5.960225069296595,1
1.1323566750884497,0.23456809671240464,1
8.357699542434355,1.65947883269812,0
-1.7319076590162288,-3.4612188833524633,1
1.7139589546249352,-5.542340283634552,1
1.789641731537378,-0.13520291160235898,1
4.0140407400375775,3.671649949424973,0
-2.4742224361166785,-4.033310003496885,1
6.215629082379723,1.5228045228552565,0
2.8340612359366952,2.4382730877234255,0
8.25810645119176,2.2242062576009687,0
4.9456263809336765,3.985485561211295,0
5.47589231216553,5.519592896373648,0
4.635281975893522,1.6475771363321101,0
-0.20000585519428982,-1.3335140457740704,1
2.01753898470312,-6.9765521298839435,1
-0.11304279747772172,0.36072433971208007,1
-0.9439920325999793,-2.491199150316252,1
2.091771391538426,-4.614928332664546,1
-0.8230944742706139,2.2363600805421164,1
2.3459186870000215,1.7049850711285983,0
1.8384776924342554,-3.714701632958911,1
3.4277080403360864,2.154146854747056,1
1.3165998238722179,-4.190417777094885,1
0.15179415185446377,-0.8429361322268134,1
1.6151195332697053,-3.2722002761477564,1
2.8345057271249967,-5.622412357644957,1
6.286191063883704,3.0063181420269345,0
1.360183131101644,2.5954646227643066,1
1.6244159167477332,-3.7433365312741222,1
3.640638342290484,-5.781627344514705,1
3.017605229909147,-1.8669838044587121,1
5.828800639143652,3.6135735304894645,0
-0.4843483301529061,-2.346441104486168,1
6.431379673278041,0.25276383748627906,0
3.3824225589707058,3.9426336324724747,0
2.1152234028032555,-1.2279154721475058,1
4.885777484264117,-0.8506176508622705,0
2.573977822706462,3.270808447718703,0
7.373763119208418,3.8047865497338282,0
7.3589390834286545,0.8320175710874596,0
1.1195209589803143,0.5462132982319257,1
-0.7524741838248241,0.46208355893808584,1
4.176416580580392,2.8101567279961746,1
6.919238405613864,2.4318689212719082,0
2.212896755023637,-5.881553574377842,1
0.2740285897447605,-7.679406694224217,1
0.6501932396267469,0.4246487860723054,1
4.553259914999283,1.8262157931485468,0
4.153754009641656,-5.487232363892005,1
6.144380781807027,2.4113932879618023,0
4.414841301577988,0.3123394084002,0
5.253061427367759,1.9886465735113739,0
-0.4732350198837614,-5.037912898950198,1
0.9799780646031272,-3.9221393960479523,1
-4.033579862863575,-2.6425048901434613,1
5.225608770053616,0.9571739177075205,0
3.699042091448968,-8.216707472194528,1
-1.2690852748813906,-5.395003521135866,1
-0.3107046145828136,-1.2151308477957372,1
3.506454783021817,-3.1184120176544705,1
-1.0173661082867143,-3.537380548042039,1
4.620268006576282,3.912306542666923,0
1.3930907882860317,-3.13186018624868,1
5.053265880000162,2.2076027163731506,0
3.7959244998498116,1.7743027891276015,0
1.9908559753982098,2.140082549921975,1
-0.5258392922206745,-3.854462321466692,1
2.985514026417793,1.2547834861710558,0
0.3054998424898143,-1.9246437253880664,1
6.602954347671703,-0.20023005549645578,0
4.043194734452398,3.4996667529521504,0
0.17151124187343703,0.5603053113318204,1
-3.399082878022038,-0.6350583590806123,1
5.304917685476488,0.9084327587314163,0
-3.0132953736004957,-0.6221426858010637,1
1.3263883439532582,-6.653997563156973,1
0.7462295132775221,-7.776407603432809,1
-1.0552309051408466,-5.629911869643239,1
0.3185317933070909,-4.413601229102655,1
-2.1137370605827273,-7.495099471055185,1
3.5626919197619364,-2.1594659954765127,0
2.9869714954563524,2.8406033199830287,0
-0.17782781452461616,-0.026428610532834185,1
2.6932131463699682,4.033843614474257,0
-0.8040000489153103,-1.3354490595841202,1
3.1014130152862274,-0.9386165657467687,0
4.240926198396645,-4.567997825090437,1
4.284850132937849,-1.7767048256696178,1
2.028529866510035,-2.9911230994723037,1
7.230780529830124,2.2010110288097637,0
4.559760964968836,1.1555300788826173,0
3.3536523510083898,-4.214888053559259,1
1.6645439115120877,0.30618254559831537,0
-3.151546588767058,-5.429072995234769,1
2.960785102853821,-5.692955598406641,1
0.5829043831924117,-1.0075171670050795,1
5.396438733284767,3.3830212957085646,0
-4.953001427797521,-1.6197976877235514,1
1.319939496929726,2.545947994696003,0
-0.029725989456492963,-2.1796128355635087,1
4.26146287566571,2.220154356493386,0
2.3627548778979985,-6.64989905740417,1
3.387519561158964,1.311557612278862,1
4.862580452675976,1.2650069412585743,0
1.4837950606279104,-1.4107607084913558,1
2.198414918403034,1.1332263287495588,1
0.07450759009919805,-4.471905287889822,1
5.134315979162401,-0.15565181343537704,1
0.8392059676692919,-2.599615736803991,1
3.18124331927414,5.1175409245346115,0
5.081561929051588,2.9256303794164067,0
2.1321372491276884,3.887363296214635,0
4.951215419668743,3.6006019930487363,0
-1.4798255724605944,-5.307637043147263,1
3.824284056561484,2.1977876838095707,0
-1.1664236341460388,-2.6736650824497366,1
4.300845135865501,3.9720060952944998,0
2.67819901990098,-5.435031071523754,1
4.991998880327067,1.037548563259803,0
3.433605298894497,2.3976383098994587,0
3.5345462642961305,-0.8310342914998312,1
8.29798774705298,1.4519627158163328,0
-0.5963165692376,-3.7710354623097118,1
7.109975692679603,3.4106483073469507,0
1.6650276931537393,-5.0701903342194345,1
1.1965740201326822,-6.6610428533599135,1
-3.4175184902638422,0.4853877735678891,1
3.060634490735564,-3.0686293692441056,1
2.719004634179229,0.7706527060295785,0
1.3493357609912695,3.498399199791269,0
3.015226714806111,0.017638858461060725,0
3.740011436231026,0.28884033893799543,0
-1.1297940230075922,-0.6777875210955644,1
6.660263677926503,0.13979342057058997,0
1.0225008993446323,-1.2040158664682936,1
10.663381576959639,0.6532335946460175,0
7.166288128206899,5.936625739398281,0
4.173368709190889,0.15861433498714494,0
3.8394202528561863,1.1878540639429953,0
3.678416935341769,-1.0542666306477289,0
8.048046622066373,2.1770923076259874,0
2.632085686331192,1.4858956364341607,0
1.2611150104969715,-2.268043076070063,1
2.415140241328805,1.25636210849439,0
5.2234888032608735,1.1781594730496834,0
3.4643567681680967,-5.038046081185129,1
5.610508478204377,-1.0788006223875761,1
3.2998238541504468,-3.527484723329792,1
7.712851976364608,2.481397493984497,0
0.3610671411255515,2.985741049383437,0
5.321022575603314,3.5300319981512365,0
5.5532196807068255,-4.773473996055934,1
5.034168504567846,1.5756003315193357,0
2.9442030580248053,-1.6263352181572508,1
2.7412178397324203,-1.1656254092072889,1
0.10853301396832327,-6.999523733925744,1
2.798922559530787,-4.6685786761540164,1
6.291411687636486,3.154596816243944,0
8.276798938647472,0.8502439305403091,0
2.7120184088275328,-5.337788651132105,1
6.022784219091836,1.1945947214559933,0
3.4568369176079403,-3.888719207142679,1
1.73382821652773,-6.688302539397082,1
7.7110171381768176,4.180044400089281,0
1.767209312522739,2.8557426014178566,0
7.841488583985768,0.7975770368937762,0
4.071799813816787,-5.172523123219838,1
-1.2273956158874344,-5.953559534601963,1
1.3123679704297064,0.19105799591669026,1
5.741442587983766,2.844769772875737,0
3.2845194682665295,0.8869407821015733,0
3.544721998962993,-4.773281170144817,1
3.913742387027993,0.5592424001466556,1
2.820077210885577,-1.3890644969464236,1
5.5680121466233485,2.29607970522126,0
3.928040206786686,-6.863586285901794,1
2.619112575591888,1.0561840691546946,0
-0.5735712409323455,-2.458024718537846,1
4.600652251725668,4.328265100756657,0
-2.645762834048881,-4.139915674659762,1
1.5706124814231512,-2.112179653651099,1
2.0816789887978,-2.4584301650808142,1
1.0104790565558401,-4.420032241295127,1
4.008297768840325,0.7941132412121963,0
6.898151260840666,-1.7926437399144528,1
2.5188225826687525,-4.100346485882241,1
2.5263765122710886,1.741689171641335,1
-0.6205539816663714,-4.270056558705978,1
1.990876687929397,1.4794082515241587,0
4.054845292154345,1.9578596904534886,0
2.6932982111896377,1.321624731923896,0
7.011842938950311,-6.408491339932418,1
1.5722629058346873,0.23210363182721006,1
3.3636344044854516,2.0779887745814536,0
1.7432284958814277,-1.323752659401296,1
-0.13565103699348824,1.1078126174073164,1
1.6524866655359185,-4.777806286999967,1
5.326169724135528,1.8802971843890515,0
4.945417303196106,4.623021734550878,0
1.4062380237987415,1.67452804989468,1
2.6368942500414203,-0.5397951545229982,1
5.215918887314017,-0.003168269027709947,0
5.683305492452749,2.5362988412411975,0
3.375444561156356,1.1890453923411382,0
0.2693810437691466,-2.389051049058162,1
5.527646587846195,0.45856180560950666,0
-0.6764958545928303,-1.9781208025599708,1
-2.7750799140836966,-3.3649791559939115,1
7.138714818026301,2.131598432950617,0
2.179804241670536,2.639324228581607,0
1.160326199485823,-2.517993899172569,1
5.272362011409132,2.826442382654866,0
9.34749483419763,1.6098747787349161,0
-0.42809695837764505,-2.954960673515783,1
2.882470671056867,0.8904302614983566,0
1.1785386659939354,-4.44546537225785,1
-1.6479570552305849,-6.248946161647991,1
-0.9416553666928955,-0.5729096074454687,1
4.926042399418515,-2.5201565746101515,1
0.9245024292183244,1.6082599562599236,0
4.468967551302759,2.6188591822983236,0
8.321554189753277,1.5820949110039777,0
3.382536841138396,1.3920219371170295,0
3.6249794831054256,-3.3852843422361105,1
1.0475316774797163,1.7146708809000586,1
3.3916695180173715,-1.0980953165119312,1
8.55097493712945,3.3546223318506385,0
1.4857329049869006,-2.1849877787031686,1
6.789799278384523,1.1800227167284851,0
0.7492896560475838,-6.783217067188012,1
7.324892128175707,1.8904258284509357,0
5.5788738689827415,4.082215392197173,0
1.8860174643931247,3.853903002881643,0
4.207036748014128,2.912310932933293,0
1.9154472429642633,0.7635426168003865,1
4.195267480111731,0.4359430258832253,0
0.5270672339993654,-3.457021929984717,1
6.906299753539376,3.346254675966537,0
-0.6854420970080708,-0.015851506547381877,1
2.3805914949149294,0.10927368832023765,1
6.95829357408946,3.38554539476592,0
2.429980329808219,-2.3279517406089005,1
2.8574627100965717,-0.5726501484025608,1
-0.892527629113159,-4.470795406014598,1
1.8982006069573076,-2.836374256080872,1
4.679409182504287,1.5004677443518375,0
6.30515028129429,3.9490684197062143,0
0.34780245945159705,-1.0279663883567844,1
1.5781276396240913,-4.719400508645812,1
1.8502361511639749,2.7620735188792187,0
4.368413939369535,2.3445783698011673,0
-3.8481593910774903,-2.002010305405228,1
5.487411275996977,-4.102845097648041,1
4.769623195922552,2.8214218268617977,0
